date,away_abbr,away_name,away_score,home_abbr,home_name,home_score,year,neutral,away_short_rest,away_long_rest,home_short_rest,home_long_rest,dvoa,home_off_dvoa,away_off_dvoa,sp_dvoa,team_rankings_rating,strength_of_schedule,away_points_per_play,away_yards_per_play,away_yards_per_rush,away_yards_per_pass,home_points_per_play,home_yards_per_play,home_yards_per_rush,home_yards_per_pass,result,close
September 16,atl,Atlanta,7,jax,Jacksonville,13,2007,0,0,0,0,0,0.5793742757821555,0.5215109429112076,-0.38661233889107066,0.00552486187845308,0.5692307692307693,0.525,-0.5872954615622106,-0.11904761904761846,-0.03636363636363632,-0.0545454545454544,0.2832664402593391,0.4642857142857143,0.33636363636363653,0.42467532467532454,6,10.0
September 16,dal,Dallas,37,mia,Miami,20,2007,0,0,0,0,0,-0.5133256083429898,-0.39846120889714015,0.5568120961119638,-0.12707182320441995,-0.5794871794871795,-0.025000000000000022,0.7120253164556961,0.6904761904761906,0.3500000000000002,0.8402597402597403,-0.5680765668416181,-0.4642857142857135,0.009090909090909205,-0.47012987012986984,-17,-3.0
September 16,min,Minnesota,17,det,Detroit,20,2007,0,0,0,0,0,-0.35689455388180774,-0.2275920239922879,0.4147952443857332,-0.3314917127071819,-0.27179487179487183,0.25,0.25856745909231216,0.5476190476190473,0.75,0.27012987012987033,-0.5059431923433162,0.03571428571428581,-0.44090909090909075,0.1454545454545454,3,3.0
September 16,sea,Seattle,20,crd,Arizona,23,2007,0,0,0,0,0,-0.3186558516801854,-0.368814488200221,0.15781980791888328,-0.3149171270718234,-0.2,-0.17500000000000004,0.19218894720592739,0.02380952380952428,-0.17727272727272714,0.1740259740259742,-0.37033034887310945,-0.04761904761904723,-0.17272727272727262,0.04935064935064937,3,-2.5
September 16,kan,Kansas City,10,chi,Chicago,20,2007,0,0,0,0,0,0.1703360370799537,-0.508470491627691,-0.5505060873290724,0.8397790055248624,0.21538461538461534,0.17500000000000004,-0.6646341463414633,-0.10714285714285662,-0.1590909090909092,0.07012987012987032,-0.32108675517134927,-0.3095238095238091,-0.25,-0.0545454545454544,10,11.5
September 16,rai,Oakland,20,den,Denver,23,2007,0,0,0,0,0,0.32908458864426426,0.22991270663001173,-0.1502552750901491,0.022099447513812168,0.06666666666666668,0.09999999999999998,-0.020839765359678714,-0.047619047619046895,0.35454545454545433,0.05324675324675315,0.1581506637851185,0.6785714285714289,0.6818181818181817,0.5324675324675323,3,9.5
September 17,was,Washington,20,phi,Philadelphia,12,2007,0,0,0,0,0,0.06141367323290836,-0.19123763790210246,-0.2905494662429933,-0.3314917127071825,0.05641025641025643,-0.04999999999999993,-0.5912318616857057,-0.1547619047619047,-0.22727272727272718,0.04285714285714315,-0.4676597715344244,-0.16666666666666663,0.17727272727272758,-0.2012987012987013,-8,6.5
September 23,crd,Arizona,23,rav,Baltimore,26,2007,0,0,0,0,0,0.09385863267670916,-0.10505998072048264,-0.42624692063265357,0.25414364640883935,-0.14871794871794874,0.5750000000000001,0.251620870639086,-0.04761904761904723,-0.7727272727272727,0.5948051948051949,-0.1907224451991358,-0.26190476190476164,-0.04090909090909084,-0.19740259740259725,3,7.0
September 23,min,Minnesota,10,kan,Kansas City,13,2007,0,0,0,0,0,-0.24681344148319828,-0.3478033846263697,-0.2270966475061587,-0.35911602209944715,-0.3230769230769231,0.04999999999999993,-0.14387156529793144,0.2142857142857144,0.75,0.08831168831168845,-0.9268292682926832,-0.44047619047619024,-0.759090909090909,-0.11168831168831156,3,3.0
September 23,sfo,San Francisco,16,pit,Pittsburgh,37,2007,0,0,0,0,0,0.6118192352259559,0.2369729372701631,-0.9358108108108107,-0.3756906077348069,0.5487179487179487,0.15000000000000002,-0.8249459709786974,-1.0,0.05454545454545451,-1.0,-0.1239580117320167,-0.05952380952380942,-0.04545454545454558,0.35064935064935077,21,10.0
September 23,det,Detroit,21,phi,Philadelphia,56,2007,0,0,0,0,0,0.47161066048667444,0.5891677675033027,-0.413402834803099,-0.1602209944751382,0.28717948717948716,0.125,-0.42667489966038935,0.03571428571428581,-0.09090909090909088,0.10000000000000009,0.07502315529484382,0.4999999999999999,0.4772727272727274,0.2987012987012988,35,4.5
September 23,buf,Buffalo,7,nwe,New England,38,2007,0,0,0,0,0,0.6709154113557358,0.4932432432432434,-0.4122335677817843,-0.07182320441988899,0.8307692307692307,0.09999999999999998,-0.781028095091078,-0.3333333333333331,0.15909090909090912,-0.327272727272727,0.34756097560975574,0.7500000000000002,0.3000000000000004,0.6363636363636365,31,16.5
September 23,clt,Indianapolis,30,htx,Houston,24,2007,0,0,0,0,0,-0.369640787949015,-0.5075243671676961,0.6105180477703601,0.7624309392265186,-0.3897435897435897,-0.17499999999999993,0.30480086446434074,0.5119047619047622,0.11818181818181839,0.4649350649350651,-0.47468354430379756,-0.24999999999999967,-0.2318181818181817,0.0155844155844157,-6,-6.5
September 23,jax,Jacksonville,23,den,Denver,14,2007,0,0,0,0,0,-0.28852838933951347,-0.04711432039701524,0.3728622942625588,-0.28176795580110514,-0.3948717948717949,-0.25,0.37472985489348554,0.38095238095238126,0.5363636363636363,0.42467532467532454,-0.37843470206853985,0.2619047619047623,0.28181818181818175,0.2597402597402598,-9,3.5
September 23,cin,Cincinnati,21,sea,Seattle,24,2007,0,0,0,0,0,0.15063731170336048,0.31998197008104556,-0.1627378699703662,0.11049723756906082,0.17948717948717952,-0.09999999999999998,-0.436786045075641,2.220446049250313e-16,-0.1272727272727271,0.07792207792207784,0.11292065452300082,0.27380952380952417,-0.027272727272727004,0.31038961038961044,3,3.0
September 23,cle,Cleveland,24,rai,Oakland,26,2007,0,0,0,0,0,-0.45075318655851687,-0.11309311292798727,0.20877664322182155,-0.7513812154696131,-0.22564102564102564,0.37500000000000006,0.38599876505094144,0.630952380952381,0.5454545454545454,0.47532467532467515,-0.3501080580426059,-0.047619047619046895,0.3045454545454545,-0.1285714285714284,2,3.0
September 23,car,Carolina,27,atl,Atlanta,20,2007,0,0,0,0,0,-0.06141367323290853,-0.3021528794316111,0.04198650433789192,0.3149171270718234,-0.15897435897435896,-0.025000000000000022,-0.15344242050015428,-0.011904761904761751,0.1090909090909093,-0.061038961038961004,-0.550710095708552,-0.2857142857142852,-0.1363636363636364,-0.0999999999999997,-7,-4.0
September 23,dal,Dallas,34,chi,Chicago,10,2007,0,0,0,0,0,-0.32097334878331424,-0.6098218429790424,-0.07494466064479255,0.6408839779005528,-0.2615384615384616,0.07499999999999996,0.04739117011423277,0.6071428571428575,0.2500000000000001,0.612987012987013,-0.4003550478542766,-0.5595238095238089,-0.3999999999999999,-0.327272727272727,-24,3.0
September 24,oti,Tennessee,31,nor,New Orleans,14,2007,0,0,0,0,0,-0.22711471610660477,-0.487450462351387,0.2677933878396232,-0.21546961325966862,-0.06666666666666665,-0.44999999999999996,-0.09447360296387777,0.3333333333333333,-0.03636363636363632,0.457142857142857,-0.45422970052485373,-0.16666666666666663,-0.17727272727272714,-0.17272727272727284,-17,4.5
September 30,htx,Houston,16,atl,Atlanta,26,2007,0,0,0,0,0,-0.2584009269988413,0.1032525259737948,0.25598914634581776,-0.3867403314917124,-0.3282051282051282,-0.15000000000000002,0.23263352886693422,0.41666666666666685,0.0181818181818183,0.42467532467532454,-0.2458320469280642,0.13095238095238143,0.16363636363636386,0.03636363636363654,10,-2.5
September 30,rav,Baltimore,13,cle,Cleveland,27,2007,0,0,0,0,0,0.16685979142526075,-0.27433146488628635,-0.051005926666428586,0.4419889502762434,0.2153846153846154,-0.35000000000000003,-0.41023464032108703,-0.09523809523809479,0.2590909090909092,-0.24285714285714255,0.2579499845631368,0.04761904761904767,-0.4545454545454546,0.5662337662337662,14,-3.5
September 30,chi,Chicago,27,det,Detroit,37,2007,0,0,0,0,0,-0.28041714947856317,-0.4302947266949905,0.13342140026420088,-0.8121546961325972,-0.16410256410256407,0.025000000000000022,0.08135226921889432,0.023809523809523864,-0.25,0.12727272727272748,-0.2437480703920964,0.3690476190476194,0.15909090909090912,0.32727272727272727,10,-2.5
September 30,gnb,Green Bay,23,min,Minnesota,16,2007,0,0,0,0,0,-0.20857473928157583,-0.13925880966832077,0.11586900639080322,-0.02762430939226579,-0.18974358974358974,0.050000000000000044,-0.20214572398888586,0.3214285714285713,-0.30454545454545445,0.4025974025974026,-0.42435937017598024,0.04761904761904767,0.5,-0.0480519480519479,-7,0.0
September 30,rai,Oakland,35,mia,Miami,17,2007,0,0,0,0,0,0.09038238702201631,0.023836088400157218,0.09974472490985045,0.1546961325966852,-0.08717948717948715,0.09999999999999998,0.18037974683544308,0.11904761904761918,0.3045454545454545,0.3259740259740261,-0.025393640012349616,0.20238095238095288,0.4090909090909091,0.07532467532467524,-18,3.5
September 30,sea,Seattle,23,sfo,San Francisco,3,2007,0,0,0,0,0,-0.5573580533024334,-0.7466216216216213,0.21187386197293734,0.22099447513812176,-0.47692307692307695,0.0,-0.14927446742821904,-0.05952380952380942,-0.22727272727272718,0.26493506493506513,-0.8798240197591852,-0.6666666666666664,0.05454545454545451,-0.6363636363636365,-20,-1.5
September 30,tam,Tampa Bay,20,car,Carolina,7,2007,0,0,0,0,0,-0.4449594438006952,-0.677608090256703,-0.011532007568995417,-0.337016574585635,-0.2358974358974359,0.22500000000000003,-0.31653288051867856,-0.09523809523809501,-0.04545454545454558,0.1285714285714289,-0.8424668107440572,-0.761904761904762,-0.09090909090909088,-0.6064935064935065,-13,3.0
September 30,pit,Pittsburgh,14,crd,Arizona,21,2007,0,0,0,0,0,-0.37311703360370796,-0.5580036773894105,0.18291888321610905,-0.16022099447513824,-0.2717948717948717,-0.32500000000000007,0.21750540290212972,0.02380952380952428,0.004545454545454464,0.2597402597402598,-0.3154523000926216,-0.3809523809523808,-0.17272727272727262,-0.31428571428571417,7,-5.5
September 30,den,Denver,20,clt,Indianapolis,38,2007,0,0,0,0,0,0.3371958285052143,0.38078831804063007,-0.40184405012674496,-0.09944751381215414,0.5435897435897435,0.04999999999999993,-0.677215189873418,-0.15476190476190432,0.13181818181818183,-0.01298701298701277,0.46333744983019454,0.42857142857142916,0.21818181818181803,0.5103896103896104,18,10.0
October 1,nwe,New England,34,cin,Cincinnati,13,2007,0,0,0,0,0,-0.5932792584009271,-0.12557570780820437,0.8074324324324326,-0.24309392265193386,-0.7025641025641025,-0.525,0.6097560975609756,0.7500000000000002,0.2000000000000003,0.6818181818181818,-0.4550787280024703,2.220446049250313e-16,0.022727272727272818,-0.01298701298701277,-21,-7.5
October 7,jax,Jacksonville,17,kan,Kansas City,7,2007,0,0,1,0,0,-0.5052143684820396,-0.428884465707451,0.0688082402085044,-0.2209944751381217,-0.4461538461538462,-0.32500000000000007,-0.052099413399197436,0.2142857142857144,0.38636363636363635,0.2883116883116883,-0.7012195121951219,-0.35714285714285654,-0.3090909090909091,-0.11168831168831156,-10,-2.0
October 7,det,Detroit,3,was,Washington,34,2007,0,0,0,0,1,0.4101969872537661,0.4121532364597094,-0.4911055375058014,0.1712707182320443,0.23076923076923073,0.17499999999999993,-0.34740660697746245,-0.21428571428571408,-0.1409090909090907,-0.17272727272727284,0.03071935782648938,0.2619047619047619,0.022727272727272818,0.27012987012987033,31,3.5
October 7,sea,Seattle,0,pit,Pittsburgh,21,2007,0,0,0,0,0,0.05446118192352256,-0.2089730086757825,-0.42326127316219775,-0.15469613259668513,0.0717948717948717,0.15000000000000002,-0.3565915405989506,-0.47619047619047605,-0.1272727272727271,-0.37142857142857133,-0.3861531336832361,-0.14285714285714246,0.05454545454545451,0.07792207792207784,21,5.0
October 7,cle,Cleveland,17,nwe,New England,34,2007,0,0,0,0,0,0.5005793742757821,0.6993243243243243,-0.17973687029169194,-0.24861878453038633,0.6564102564102564,0.575,-0.38229391787588796,0.04761904761904767,0.2954545454545454,-0.07012987012986993,0.46951219512195097,0.6666666666666672,0.3500000000000002,0.5000000000000002,17,15.5
October 7,mia,Miami,19,htx,Houston,22,2007,0,0,0,0,0,0.20625724217844726,0.3573404976971685,0.2366739262379957,0.5303867403314915,0.3076923076923077,-0.125,-0.22051559123186165,0.03571428571428614,0.20909090909090938,-0.1064935064935063,0.5253164556962024,0.4999999999999999,0.1681818181818182,0.6974025974025975,3,4.5
October 7,car,Carolina,16,nor,New Orleans,13,2007,0,0,0,0,1,0.12630359212050987,-0.0009639758649003793,0.12644596379735112,0.08287292817679562,0.12307692307692308,-0.15000000000000002,-0.12295461562210547,0.23809523809523803,0.009090909090909205,0.25714285714285723,-0.24691262735412173,2.220446049250313e-16,-0.22727272727272718,0.10000000000000009,-3,3.5
October 7,atl,Atlanta,13,oti,Tennessee,20,2007,0,0,0,0,1,0.4148319814600232,0.183333928380164,-0.7886393659180977,-0.01657458563535913,0.3487179487179487,0.32499999999999996,-0.7580271688792839,-0.45238095238095205,-0.08636363636363636,-0.37272727272727263,-0.12496140784192658,0.08333333333333354,0.06363636363636377,0.13896103896103879,7,7.0
October 7,tam,Tampa Bay,14,clt,Indianapolis,33,2007,0,0,0,0,0,0.12166859791425255,-0.1901576279053161,-0.4507211967581847,-0.3977900552486178,0.32307692307692304,0.5249999999999999,-0.6518987341772152,-0.3452380952380949,-0.0954545454545454,-0.0987012987012984,-0.3171503550478547,-0.23809523809523803,-0.18181818181818188,-0.03506493506493513,19,8.5
October 7,rav,Baltimore,9,sfo,San Francisco,7,2007,0,0,0,0,0,-0.3325608342989571,-0.8040540540540538,-0.051005926666428586,0.2817679558011058,-0.1282051282051282,-0.4,-0.5321858598332823,-0.34523809523809534,-0.09090909090909088,-0.1064935064935063,-0.2578728002469898,-0.6666666666666664,-0.5454545454545456,-0.09090909090909094,-2,-4.0
October 7,chi,Chicago,27,gnb,Green Bay,20,2007,0,0,0,0,0,0.2850521436848204,-0.08683369631189941,-0.42063265378985304,-0.45303867403314946,0.2974358974358975,-0.275,-0.601574560049398,-0.47619047619047583,-0.5,-0.19090909090909075,0.060049397962333995,0.6547619047619049,0.2954545454545454,0.5844155844155845,-7,3.0
October 8,dal,Dallas,25,buf,Buffalo,24,2007,0,0,0,0,0,-0.32329084588644286,-0.4460173515655682,0.13789317719304517,0.2928176795580107,-0.44102564102564107,-0.025000000000000022,0.05958629206545185,0.6071428571428575,0.3000000000000004,0.522077922077922,-0.5554183389935171,-0.41666666666666613,0.009090909090909205,-0.327272727272727,-1,-11.5
October 14,cin,Cincinnati,20,kan,Kansas City,27,2007,0,0,1,0,0,-0.24565469293163383,-0.023479060302045524,-0.05800814024063683,-0.17679558011049734,-0.16410256410256407,0.35,-0.1502006792219821,0.16666666666666696,0.022727272727272818,0.2597402597402598,-0.3902439024390244,-0.10714285714285662,-0.20909090909090902,0.024675324675324684,7,-2.5
October 14,min,Minnesota,34,chi,Chicago,31,2007,0,0,1,0,0,-0.07647740440324458,-0.38347049162769076,-0.3047993502088611,0.48066298342541525,-0.10769230769230775,0.22499999999999998,-0.18045693115159,0.4642857142857143,0.75,0.27012987012987033,-0.6198672429762278,-0.3928571428571428,-0.8499999999999999,-0.0545454545454544,-3,5.0
October 14,was,Washington,14,gnb,Green Bay,17,2007,0,0,0,0,0,0.1552723059096175,-0.14764450712271027,-0.14190081759434453,0.18784530386740345,0.23076923076923084,-0.475,-0.652207471441803,-0.23809523809523775,-0.22727272727272718,-0.0480519480519479,-0.04360913862303206,0.0714285714285714,-0.004545454545454408,0.08441558441558439,3,3.0
October 14,mia,Miami,31,cle,Cleveland,41,2007,0,0,0,0,0,0.3603707995365006,0.44188475132992955,0.0441063586704275,0.596685082872928,0.3128205128205128,-0.47500000000000003,-0.3912472985489351,-0.047619047619046895,0.2590909090909092,-0.24285714285714255,0.550632911392405,0.5476190476190473,0.3954545454545455,0.6116883116883118,10,3.5
October 14,oti,Tennessee,10,tam,Tampa Bay,13,2007,0,0,0,0,0,0.09154113557358057,-0.49801849405548204,-0.5362606662144309,0.03867403314917073,0.046153846153846156,-0.5249999999999999,-0.8139857980858294,-0.6666666666666667,-0.1363636363636364,-0.40649350649350674,-0.5238499536894106,-0.26190476190476186,0.004545454545454464,-0.14415584415584404,3,2.0
October 14,htx,Houston,17,jax,Jacksonville,37,2007,0,0,0,0,0,0.3209733487833142,0.6025920239922888,-0.15279463743796645,-0.3812154696132593,0.24102564102564106,0.375,-0.17590305649891946,0.16666666666666696,-0.08181818181818179,0.2883116883116883,0.21619326952763174,0.4642857142857143,0.4363636363636366,0.37922077922077924,20,6.0
October 14,car,Carolina,25,crd,Arizona,10,2007,0,0,0,0,0,0.09038238702201618,-0.1357063800921131,-0.1235540362026491,0.07182320441988954,0.1076923076923077,-0.45000000000000007,-0.1717351034269839,-0.26190476190476164,-0.04090909090909084,-0.19740259740259725,-0.12033034887310912,-0.04761904761904723,-0.2727272727272727,0.18571428571428605,-15,6.0
October 14,nwe,New England,48,dal,Dallas,27,2007,0,0,0,0,0,-0.347624565469293,-0.06480952550965768,0.2567567567567567,-0.2209944751381217,-0.3897435897435897,-0.07499999999999996,0.2926829268292679,0.25000000000000056,0.1000000000000002,0.27272727272727293,-0.22090151281259685,0.1904761904761909,0.2500000000000001,0.1584415584415585,-21,-4.5
October 14,nor,New Orleans,28,sea,Seattle,17,2007,0,0,0,0,0,0.28273464658169173,0.4078198079188835,-0.23407208397300827,0.3038674033149173,0.18461538461538463,-0.125,-0.49691262735412206,2.220446049250313e-16,-0.1272727272727271,-0.0363636363636366,0.2409694350108058,0.523809523809524,-0.1272727272727271,0.6285714285714287,-11,5.5
October 21,rav,Baltimore,14,buf,Buffalo,19,2007,0,0,0,0,1,-0.0034762456546929554,-0.5068281623763787,-0.2570870077475095,0.26519337016574607,0.041025641025641046,0.125,-0.5321858598332823,-0.011904761904761751,0.20909090909090938,-0.1064935064935063,-0.1407841926520532,-0.3333333333333331,-0.5909090909090908,0.30909090909090914,5,-3.0
October 21,crd,Arizona,19,was,Washington,21,2007,0,0,0,0,0,0.22247972190034773,0.0574235067299797,-0.4025982719840049,0.2265193370165747,0.1384615384615384,1.0,-0.22398888545847517,-0.21428571428571408,-0.32272727272727253,-0.08701298701298688,-0.05464649583204728,-0.07142857142857101,-0.17727272727272714,0.08831168831168845,2,8.0
October 21,nwe,New England,49,mia,Miami,28,2007,0,0,0,0,0,-0.8609501738122827,-0.36467742511335627,0.9121621621621621,-0.34806629834254166,-0.9692307692307692,-0.09999999999999998,1.0,0.8333333333333333,0.3500000000000002,0.9545454545454547,-0.7936863229391791,-0.3809523809523805,0.15909090909090912,-0.47012987012986984,-21,-15.5
October 21,oti,Tennessee,38,htx,Houston,36,2007,0,0,0,0,0,-0.15643105446118188,-0.5548216644649935,0.26441500946124524,0.4033149171270715,-0.020512820512820495,-0.17499999999999993,-0.19203457857363396,0.08333333333333354,0.16363636363636386,0.09350649350649348,-0.3466347638159929,-0.16666666666666663,-0.13181818181818183,-0.029870129870129936,-2,2.5
October 21,atl,Atlanta,16,nor,New Orleans,22,2007,0,0,0,0,0,0.1877172653534184,0.3233603484594243,0.10663090435217276,-0.23204419889502775,0.28205128205128205,-0.125,-0.14827107131830802,0.3809523809523812,-0.03636363636363632,0.4000000000000001,0.1250385921580734,0.41666666666666685,-0.027272727272727004,0.28181818181818163,6,7.5
October 21,tam,Tampa Bay,16,det,Detroit,23,2007,0,0,0,0,1,-0.5422943221320974,-0.6194839158841798,0.501981505944518,-0.20994475138121502,-0.2205128205128205,0.6000000000000001,0.1224915097252236,0.40476190476190466,0.20454545454545442,0.3558441558441561,-0.560821241123804,-0.3809523809523808,-0.09090909090909088,-0.2636363636363639,7,2.5
October 21,kan,Kansas City,12,rai,Oakland,10,2007,0,0,0,0,0,-0.1123986095017381,-0.4543093291442035,-0.15185743868042403,-0.08287292817679563,-0.015384615384615413,-0.02499999999999991,-0.16463414634146356,0.05952380952381012,0.0909090909090908,0.16103896103896093,-0.44766903365236166,-0.21428571428571375,0.20454545454545442,-0.08311688311688309,-2,2.0
October 21,chi,Chicago,19,phi,Philadelphia,16,2007,0,0,0,0,0,0.19119351100811127,-0.1304268270912916,-0.5692813024385018,-0.9723756906077354,0.12307692307692308,0.15000000000000002,-0.5405989502933009,-0.3928571428571428,-0.5,-0.0999999999999997,-0.36400123494905834,0.41666666666666685,0.4772727272727274,0.2987012987012988,-3,5.5
October 21,min,Minnesota,14,dal,Dallas,24,2007,0,0,0,0,0,0.24449594438006966,0.12775804205791008,-0.32844799885751014,-0.16022099447513766,0.15384615384615385,0.15000000000000002,-0.22313985798085878,-0.035714285714285365,0.6000000000000001,-0.18441558441558414,-0.21480395183698708,0.27380952380952395,-0.34999999999999976,0.4311688311688311,10,9.0
October 21,pit,Pittsburgh,28,den,Denver,31,2007,0,0,1,0,1,-0.23406720741599069,-0.38495215823485307,0.19981077510800127,-0.1933701657458565,-0.36410256410256403,0.375,0.32726150046310576,0.19047619047619113,0.35454545454545433,0.39610389610389607,-0.5369712874343937,-0.23809523809523803,0.28181818181818175,-0.2857142857142857,3,-4.0
October 22,clt,Indianapolis,29,jax,Jacksonville,7,2007,0,0,1,0,0,-0.04866743916570082,-0.24200257060230634,0.12065318290549465,0.3812154696132593,-0.14871794871794863,0.20000000000000007,-0.036662550169805574,0.2619047619047623,-0.08181818181818179,0.37402597402597415,-0.42405063291139267,-0.20238095238095222,0.08636363636363653,0.0155844155844157,-22,-3.0
